date,signal,entry,exit,sharpe,return,forced_exit,px,py
2024-04-01,0,,,,0.0,False,169.00927734375,123.69493103027344
2024-04-02,0,,,,0.0,False,167.82643127441406,122.57113647460938
2024-04-03,0,,,,0.0,False,168.63156127929688,124.4441146850586
2024-04-04,0,,,,0.0,False,167.8065643310547,122.42327880859375
2024-04-05,0,,,,0.0,False,168.56198120117188,123.12317657470703
2024-04-08,0,,,,0.0,False,167.4387664794922,122.58099365234375
2024-04-09,0,,,,0.0,False,168.6514434814453,121.86895751953125
2024-04-10,0,,,,0.0,False,166.77279663085938,120.40530395507812
2024-04-11,0,,,,0.0,False,173.9892120361328,121.87883758544922
2024-04-12,0,,,,0.0,False,175.49014282226562,119.77236938476562
2024-04-15,0,,,,0.0,False,171.65330505371094,118.55595397949219
2024-04-16,0,,,,0.0,False,168.36318969726562,119.28778839111328
2024-04-17,0,,,,0.0,False,166.99147033691406,117.35931396484375
2024-04-18,0,,,,0.0,False,166.03721618652344,114.71880340576172
2024-04-19,0,,,,0.0,False,164.00946044921875,113.61116790771484
2024-04-22,0,,,,0.0,False,164.8444366455078,113.2650375366211
2024-04-23,0,,,,0.0,False,165.8980712890625,113.81885528564453
2024-04-24,0,,,,0.0,False,168.00535583496094,114.06609344482422
2024-04-25,0,,,,0.0,False,168.87013244628906,113.62106323242188
2024-04-26,0,,,,0.0,False,168.28366088867188,115.91544342041016
2024-04-29,0,,,,0.0,False,172.4584503173828,115.2033920288086
2024-04-30,0,,,,0.0,False,169.3074951171875,112.49365997314453
2024-05-01,0,,,,0.0,False,168.28366088867188,113.36393737792969
2024-05-02,0,,,,0.0,False,171.99127197265625,113.69029998779297
2024-05-03,0,,,,0.0,False,182.27915954589844,114.52102661132812
2024-05-06,0,,,,0.0,False,180.6191864013672,117.032958984375
2024-05-07,0,,,,0.0,False,181.30502319335938,116.62748718261719
2024-05-08,0,,,,0.0,False,181.6429901123047,116.09346008300781
2024-05-09,0,,,,0.0,False,183.46202087402344,115.35173797607422
2024-05-10,0,,,,0.0,False,182.1979217529297,115.38140106201172
2024-05-13,0,,,,0.0,False,185.4128875732422,115.08472442626953
2024-05-14,0,,,,0.0,False,186.55752563476562,119.53501892089844
2024-05-15,0,,,,0.0,False,188.8368682861328,120.28662109375
2024-05-16,0,,,,0.0,False,188.95631408691406,120.81077575683594
2024-05-17,0,,,,0.0,False,188.98617553710938,122.13597106933594
2024-05-20,0,,,,0.0,False,190.15072631835938,123.14469909667969
2024-05-21,0,,,,0.0,False,191.4546356201172,123.25348663330078
2024-05-22,0,,,,0.0,False,190.01136779785156,123.22382354736328
2024-05-23,0,,,,0.0,False,186.0100860595703,122.7194595336914
2024-05-24,0,,,,0.0,False,189.0956573486328,121.55249786376953
2024-05-28,0,,,,0.0,False,189.10562133789062,123.11503601074219
2024-05-29,0,,,,0.0,False,189.4042205810547,122.37332153320312
2024-05-30,0,,,,0.0,False,190.39956665039062,115.79676055908203
2024-05-31,0,,,,0.0,False,191.3551025390625,115.89566802978516
2024-06-03,0,,,,0.0,False,193.12681579589844,117.96257781982422
2024-06-04,0,,,,0.0,False,193.44532775878906,118.74385833740234
2024-06-05,0,,,,0.0,False,194.95823669433594,121.27557373046875
2024-06-06,0,,,,0.0,False,193.57470703125,122.13597106933594
2024-06-07,0,,,,0.0,False,195.97349548339844,124.52923583984375
2024-06-10,0,,,,0.0,False,192.22103881835938,123.12492370605469
2024-06-11,0,,,,0.0,False,206.18572998046875,122.51177215576172
2024-06-12,0,,,,0.0,False,212.0782012939453,138.82955932617188
2024-06-13,0,,,,0.0,False,213.24273681640625,138.30540466308594
2024-06-14,0,,,,0.0,False,211.50086975097656,136.60438537597656
2024-06-17,0,,,,0.0,False,215.6614227294922,139.74925231933594
2024-06-18,0,,,,0.0,False,213.29248046875,143.04248046875
2024-06-20,0,,,,0.0,False,208.70396423339844,141.33160400390625
2024-06-21,0,,,,0.0,False,206.52415466308594,139.9371795654297
2024-06-24,0,,,,0.0,False,207.17111206054688,138.34494018554688
2024-06-25,0,,,,0.0,False,208.09681701660156,137.63290405273438
2024-06-26,0,,,,0.0,False,212.25733947753906,136.70327758789062
2024-06-27,0,,,,0.0,False,213.1033935546875,138.63172912597656
2024-06-28,0,,,,0.0,False,209.6395721435547,139.64047241210938
2024-07-01,0,,,,0.0,False,215.7410430908203,141.50961303710938
2024-07-02,0,,,,0.0,False,219.24465942382812,141.697509765625
2024-07-03,0,,,,0.0,False,220.51870727539062,142.78536987304688
2024-07-05,0,,,,0.0,False,225.28640747070312,143.2303924560547
2024-07-08,0,,,,0.0,False,226.75953674316406,143.4281768798828
2024-07-09,0,,,,0.0,False,227.61550903320312,139.12620544433594
2024-07-10,0,,,,0.0,False,231.8955078125,140.50088500976562
2024-07-11,0,,,,0.0,False,226.5106964111328,141.5818634033203
2024-07-12,0,,,,0.0,False,229.4668426513672,143.5752716064453
2024-07-15,0,,,,0.0,False,233.3088836669922,141.88931274414062
2024-07-16,0,,,,0.0,False,233.72695922851562,141.43310546875
2024-07-17,0,,,,0.0,False,227.81460571289062,138.1107635498047
2024-07-18,0,,,,0.0,False,223.13644409179688,136.8909149169922
2024-07-19,0,,,,0.0,False,223.26585388183594,137.41653442382812
2024-07-22,0,,,,0.0,False,222.91748046875,139.01324462890625
2024-07-23,0,,,,0.0,False,223.9626007080078,141.92898559570312
2024-07-24,0,,,,0.0,False,217.522705078125,137.62478637695312
2024-07-25,0,0.7000000000000002,0.7000000000000001,6.016332672704349,0.0,False,216.47760009765625,136.68264770507812
2024-07-26,0,,,,0.0,False,216.9454345703125,137.86280822753906
2024-07-29,0,,,,0.0,False,217.22412109375,137.16859436035156
2024-07-30,0,,,,0.0,False,217.78150939941406,134.55038452148438
2024-07-31,0,,,,0.0,False,221.04623413085938,138.29917907714844
2024-08-01,0,,,,0.0,False,217.34356689453125,136.37518310546875
2024-08-02,0,,,,0.0,False,218.83656311035156,132.18011474609375
2024-08-05,0,,,,0.0,False,208.29586791992188,126.80484008789062
2024-08-06,0,,,,0.0,False,206.26536560058594,127.1519546508789
2024-08-07,0,,,,0.0,False,208.84332275390625,124.86100769042969
2024-08-08,0,,,,0.0,False,212.31704711914062,127.89576721191406
2024-08-09,0,,,,0.0,False,215.23342895507812,130.97018432617188
2024-08-12,0,,,,0.0,False,216.7680206298828,131.4858856201172
2024-08-13,0,,,,0.0,False,220.4949493408203,133.15200805664062
2024-08-14,0,,,,0.0,False,220.94334411621094,134.48097229003906
2024-08-15,0,,,,0.0,False,223.932861328125,135.7999725341797
2024-08-16,0,,,,0.0,False,225.25819396972656,136.3355255126953
2024-08-19,0,,,,0.0,False,225.0987548828125,136.7818145751953
2024-08-20,0,,,,0.0,False,225.71656799316406,138.02149963378906
2024-08-21,0,,,,0.0,False,225.60696411132812,139.04299926757812
2024-08-22,0,,,,0.0,False,223.74349975585938,136.94049072265625
2024-08-23,0,,,,0.0,False,226.04542541503906,138.0413360595703
2024-08-26,0,,,,0.0,False,226.3842315673828,137.75372314453125
2024-08-27,0,,,,0.0,False,227.23126220703125,137.33718872070312
2024-08-28,0,,,,0.0,False,225.6966552734375,136.7421417236328
2024-08-29,0,,,,0.0,False,228.98509216308594,138.26942443847656
2024-08-30,0,,,,0.0,False,228.19784545898438,140.12399291992188
2024-09-03,0,,,,0.0,False,221.98968505859375,138.34878540039062
2024-09-04,0,,,,0.0,False,220.076416015625,139.5884552001953
2024-09-05,0,,,,0.0,False,221.60105895996094,141.43310546875
2024-09-06,0,,,,0.0,False,220.0465087890625,140.63970947265625
2024-09-09,0,,,,0.0,False,220.13619995117188,138.7355499267578
2024-09-10,0,,,,0.0,False,219.3389892578125,154.60350036621094
2024-09-11,0,,,,0.0,False,221.8800811767578,155.8828582763672
2024-09-12,0,,,,0.0,False,221.98968505859375,160.0482177734375
2024-09-13,0,,,,0.0,False,221.72061157226562,160.69284057617188
2024-09-16,0,,,,0.0,False,215.56227111816406,168.92434692382812
2024-09-17,0,,,,0.0,False,216.03062438964844,166.0879669189453
2024-09-18,0,,,,0.0,False,219.91696166992188,163.17221069335938
2024-09-19,0,,,,0.0,False,228.0683135986328,166.20693969726562
2024-09-20,0,,,,0.0,False,227.40065002441406,166.61358642578125
2024-09-23,0,,,,0.0,False,225.67672729492188,164.5804901123047
2024-09-24,0,,,,0.0,False,226.57354736328125,164.43173217773438
2024-09-25,0,,,,0.0,False,225.57705688476562,164.90777587890625
2024-09-26,0,,,,0.0,False,226.72303771972656,166.71275329589844
2024-09-27,0,,,,0.0,False,226.99208068847656,167.34747314453125
