date,signal,entry,exit,sharpe,return,forced_exit,px,py
2024-04-03,0,,,,0.0,False,94.66999816894531,134.77000427246094
2024-04-04,0,,,,0.0,False,93.25,132.60000610351562
2024-04-05,0,,,,0.0,False,96.16000366210938,134.5050048828125
2024-04-08,0,,,,0.0,False,95.33000183105469,134.2899932861328
2024-04-09,0,,,,0.0,False,97.0,139.56500244140625
2024-04-10,0,,,,0.0,False,94.83000183105469,140.5
2024-04-11,0,,,,0.0,False,96.08000183105469,141.92999267578125
2024-04-12,0,,,,0.0,False,93.76000213623047,139.53500366210938
2024-04-15,0,,,,0.0,False,90.33999633789062,136.0749969482422
2024-04-16,0,,,,0.0,False,91.04000091552734,137.50999450683594
2024-04-17,0,,,,0.0,False,88.0,138.6649932861328
2024-04-18,0,,,,0.0,False,86.70999908447266,140.57000732421875
2024-04-19,0,,,,0.0,False,84.0999984741211,138.85499572753906
2024-04-22,0,,,,0.0,False,84.69000244140625,140.83999633789062
2024-04-23,0,,,,0.0,False,87.87999725341797,146.7449951171875
2024-04-24,0,,,,0.0,False,87.68000030517578,146.91000366210938
2024-04-25,0,,,,0.0,False,86.76000213623047,144.39500427246094
2024-04-26,0,,,,0.0,False,88.01000213623047,145.7100067138672
2024-04-29,0,,,,0.0,False,89.6500015258789,146.7050018310547
2024-04-30,0,,,,0.0,False,87.4000015258789,145.44500732421875
2024-05-01,0,,,,0.0,False,88.04000091552734,143.6699981689453
2024-05-02,0,,,,0.0,False,88.97000122070312,147.66000366210938
2024-05-03,0,,,,0.0,False,74.4000015258789,148.10499572753906
2024-05-06,0,,,,0.0,False,74.30000305175781,150.28500366210938
2024-05-07,0,,,,0.0,False,74.12999725341797,152.75999450683594
2024-05-08,0,,,,0.0,False,72.44999694824219,151.5050048828125
2024-05-09,0,,,,0.0,False,73.33999633789062,147.8350067138672
2024-05-10,0,,,,0.0,False,71.91999816894531,148.73500061035156
2024-05-13,0,,,,0.0,False,73.56999969482422,151.125
2024-05-14,0,,,,0.0,False,73.3499984741211,150.77000427246094
2024-05-15,0,,,,0.0,False,74.25,156.16000366210938
2024-05-16,0,,,,0.0,False,75.13999938964844,158.38999938964844
2024-05-17,0,,,,0.0,False,75.2300033569336,158.9250030517578
2024-05-20,0,,,,0.0,False,75.62000274658203,161.88499450683594
2024-05-21,0,,,,0.0,False,74.37999725341797,155.8300018310547
2024-05-22,0,,,,0.0,False,74.9800033569336,154.2899932861328
2024-05-23,0,,,,0.0,False,73.62000274658203,155.72000122070312
2024-05-24,0,,,,0.0,False,74.19000244140625,160.8000030517578
2024-05-28,0,,,,0.0,False,73.87000274658203,154.0050048828125
2024-05-29,0,,,,0.0,False,75.19999694824219,153.4499969482422
2024-05-30,0,,,,0.0,False,67.9800033569336,146.58999633789062
2024-05-31,0,0.9500000000000004,0.9500000000000001,6.370542463315843,0.0,False,67.69000244140625,147.4550018310547
2024-06-03,0,,,,0.0,False,67.43000030517578,147.24000549316406
2024-06-04,0,,,,0.0,False,68.0199966430664,145.0449981689453
2024-06-05,0,,,,0.0,False,69.8499984741211,147.7050018310547
2024-06-06,0,,,,0.0,False,71.25,147.96499633789062
2024-06-07,0,,,,0.0,False,70.7300033569336,150.9499969482422
2024-06-10,0,,,,0.0,False,71.72000122070312,154.52499389648438
2024-06-11,0,,,,0.0,False,72.62999725341797,156.47500610351562
2024-06-12,0,,,,0.0,False,75.41999816894531,159.89500427246094
2024-06-13,0,,,,0.0,False,73.51000213623047,159.8300018310547
2024-06-14,0,,,,0.0,False,75.58999633789062,158.65499877929688
2024-06-17,0,,,,0.0,False,77.68000030517578,159.7949981689453
2024-06-18,0,,,,0.0,False,79.08000183105469,158.50999450683594
2024-06-20,0,,,,0.0,False,78.44999694824219,155.52000427246094
2024-06-21,0,,,,0.0,False,77.94000244140625,160.1649932861328
2024-06-24,0,,,,0.0,False,78.5999984741211,158.33999633789062
2024-06-25,0,,,,0.0,False,80.66000366210938,161.33999633789062
2024-06-26,0,,,,0.0,False,79.27999877929688,162.6300048828125
2024-06-27,0,,,,0.0,False,81.79000091552734,170.41000366210938
2024-06-28,0,,,,0.0,False,82.83000183105469,169.5050048828125
2024-07-01,0,,,,0.0,False,83.94999694824219,170.4499969482422
2024-07-02,0,,,,0.0,False,85.05000305175781,170.22000122070312
2024-07-03,0,,,,0.0,False,84.52999877929688,170.60000610351562
2024-07-05,0,,,,0.0,False,86.95999908447266,171.0449981689453
2024-07-08,0,,,,0.0,False,84.87999725341797,168.82000732421875
2024-07-09,0,,,,0.0,False,82.58000183105469,168.08999633789062
2024-07-10,0,,,,0.0,False,82.37000274658203,168.52999877929688
2024-07-11,0,,,,0.0,False,82.0199966430664,165.52000427246094
2024-07-12,0,,,,0.0,False,82.20999908447266,168.25
2024-07-15,0,,,,0.0,False,83.43000030517578,170.4550018310547
2024-07-16,0,,,,0.0,False,83.94999694824219,169.25
2024-07-17,0,,,,0.0,False,80.58000183105469,166.07000732421875
2024-07-18,0,,,,0.0,False,78.5199966430664,161.94000244140625
2024-07-19,0,,,,0.0,False,78.66000366210938,165.44500732421875
2024-07-22,0,,,,0.0,False,78.66000366210938,166.85000610351562
2024-07-23,0,,,,0.0,False,80.97000122070312,167.77999877929688
2024-07-24,0,,,,0.0,False,76.0,162.1199951171875
2024-07-25,0,,,,0.0,False,78.04000091552734,160.06500244140625
2024-07-26,0,,,,0.0,False,78.05999755859375,163.40499877929688
2024-07-29,0,,,,0.0,False,77.37000274658203,161.02999877929688
