date,signal,entry,exit,sharpe,return,forced_exit,px,py
2024-04-25,0,,,,0.0,False,42.05128860473633,718.7175903320312
2024-04-26,0,,,,0.0,False,42.19240188598633,727.2842407226562
2024-04-29,0,,,,0.0,False,41.99484634399414,730.9429321289062
2024-04-30,0,,,,0.0,False,41.336326599121094,774.4702758789062
2024-05-01,0,,,,0.0,False,41.59032440185547,770.1572875976562
2024-05-02,0,,,,0.0,False,41.11054611206055,749.494140625
2024-05-03,0,,,,0.0,False,41.38336181640625,728.7318725585938
2024-05-06,0,,,,0.0,False,41.2986946105957,760.1727294921875
2024-05-07,0,,,,0.0,False,41.430397033691406,771.1685791015625
2024-05-08,0,,,,0.0,False,41.08231735229492,768.422119140625
2024-05-09,0,,,,0.0,False,42.08892822265625,765.0014038085938
2024-05-10,0,,,,0.0,False,42.27707290649414,753.5494384765625
2024-05-13,0,,,,0.0,False,42.389957427978516,751.2689819335938
2024-05-14,0,,,,0.0,False,42.06069564819336,757.4956665039062
2024-05-15,0,,,,0.0,False,41.910179138183594,781.670166015625
2024-05-16,0,,,,0.0,False,41.496246337890625,765.8782348632812
2024-05-17,0,,,,0.0,False,41.42098617553711,764.7659301757812
2024-05-20,0,,,,0.0,False,40.79069137573242,777.856201171875
2024-05-21,0,,,,0.0,False,39.76528549194336,797.71044921875
2024-05-22,0,,,,0.0,False,39.83113479614258,797.4521484375
2024-05-23,0,,,,0.0,False,39.07853698730469,802.9545288085938
2024-05-24,0,,,,0.0,False,38.79631805419922,801.94140625
2024-05-28,0,,,,0.0,False,38.090755462646484,802.3685302734375
2024-05-29,0,,,,0.0,False,37.86498260498047,806.013671875
2024-05-30,0,,,,0.0,False,37.86498260498047,809.5195922851562
2024-05-31,0,,,,0.0,False,38.65520095825195,814.763671875
2024-06-03,0,,,,0.0,False,39.29490661621094,825.6094970703125
2024-06-04,0,,,,0.0,False,39.276092529296875,826.9304809570312
2024-06-05,0,,,,0.0,False,38.79631805419922,826.1061401367188
2024-06-06,0,,,,0.0,False,38.457645416259766,831.5984497070312
2024-06-07,0,,,,0.0,False,39.0220947265625,844.212158203125
