date,signal,entry,exit,sharpe,return,forced_exit,px,py
2024-09-17,0,,,,0.0,False,8.140000343322754,253.6980438232422
2024-09-18,0,,,,0.0,False,8.109999656677246,251.34815979003906
2024-09-19,0,,,,0.0,False,8.369999885559082,264.85003662109375
2024-09-20,0,,,,0.0,False,8.0,265.6565856933594
2024-09-23,0,,,,0.0,False,7.960000038146973,263.0776672363281
2024-09-24,0,,,,0.0,False,8.079999923706055,269.281005859375
2024-09-25,0,,,,0.0,False,7.849999904632568,272.91534423828125
2024-09-26,0,,,,0.0,False,8.09000015258789,274.5782165527344
2024-09-27,0,,,,0.0,False,7.96999979019165,275.4544372558594
2024-09-30,0,,,,0.0,False,7.880000114440918,272.5369873046875
2024-10-01,0,,,,0.0,False,7.820000171661377,269.70916748046875
2024-10-02,0,,,,0.0,False,7.769999980926514,278.2822570800781
2024-10-03,0,,,,0.0,False,7.920000076293945,279.70611572265625
2024-10-04,0,,,,0.0,False,7.840000152587891,286.5168151855469
2024-10-07,0,,,,0.0,False,7.75,283.3504333496094
2024-10-08,0,,,,0.0,False,7.840000152587891,290.3204345703125
2024-10-09,0,,,,0.0,False,7.78000020980835,286.6860656738281
2024-10-10,0,,,,0.0,False,7.769999980926514,288.9264221191406
2024-10-11,0,,,,0.0,False,7.909999847412109,286.8653259277344
2024-10-14,0,,,,0.0,False,7.829999923706055,290.3901672363281
2024-10-15,0,,,,0.0,False,7.849999904632568,287.1142272949219
2024-10-16,0,,,,0.0,False,7.949999809265137,289.61346435546875
2024-10-17,0,,,,0.0,False,8.140000343322754,289.86236572265625
2024-10-18,0,,,,0.0,False,8.020000457763672,291.6845703125
2024-10-21,0,,,,0.0,False,8.140000343322754,290.0416564941406
2024-10-22,0,,,,0.0,False,8.130000114440918,287.09429931640625
2024-10-23,0,,,,0.0,False,7.989999771118164,283.2110290527344
2024-10-24,0,,,,0.0,False,7.889999866485596,285.53106689453125
2024-10-25,0,,,,0.0,False,8.020000457763672,289.2152099609375
2024-10-28,0,,,,0.0,False,8.289999961853027,292.510986328125
2024-10-29,0,,,,0.0,False,8.279999732971191,297.60906982421875
2024-10-30,0,,,,0.0,False,8.329999923706055,295.1297302246094
2024-10-31,0,,,,0.0,False,8.149999618530273,290.1213073730469
2024-11-01,0,,,,0.0,False,8.210000038146973,293.45697021484375
2024-11-04,0,,,,0.0,False,8.289999961853027,296.7328186035156
2024-11-05,0,,,,0.0,False,8.449999809265137,296.21502685546875
2024-11-06,0,,,,0.0,False,9.050000190734863,305.584716796875
2024-11-07,0,,,,0.0,False,9.029999732971191,309.4481201171875
2024-11-08,0,,,,0.0,False,8.890000343322754,320.57025146484375
2024-11-11,0,,,,0.0,False,8.899999618530273,340.2654724121094
2024-11-12,0,,,,0.0,False,9.069999694824219,339.6879577636719
2024-11-13,0,,,,0.0,False,8.869999885559082,340.2554931640625
2024-11-14,0,,,,0.0,False,8.739999771118164,330.2286682128906
2024-11-15,0,,,,0.0,False,8.380000114440918,323.8660888671875
2024-11-18,0,,,,0.0,False,8.520000457763672,320.8689270019531
2024-11-19,0,,,,0.0,False,8.40999984741211,322.04388427734375
2024-11-20,0,,,,0.0,False,8.420000076293945,324.30419921875
2024-11-21,0,,,,0.0,False,8.430000305175781,334.3409729003906
2024-11-22,0,,,,0.0,False,8.520000457763672,340.55419921875
2024-11-25,0,,,,0.0,False,8.550000190734863,337.6567077636719
2024-11-26,0,,,,0.0,False,8.449999809265137,341.709228515625
2024-11-27,0,,,,0.0,False,8.4399995803833,328.595703125
2024-11-29,0,,,,0.0,False,8.619999885559082,328.5757751464844
2024-12-02,0,,,,0.0,False,9.09000015258789,329.5914306640625
2024-12-03,0,,,,0.0,False,9.359999656677246,330.00958251953125
2024-12-04,1,0.8000000000000003,0.30000000000000004,1.9321362206006087,-0.002,False,9.229999542236328,366.2934265136719
2024-12-05,0,1.0000000000000004,1.0,2.746393649521239,-0.012261252709867543,False,8.869999885559082,359.8312683105469
2024-12-06,1,0.8000000000000003,0.65,2.034697845101067,-0.002,False,9.09000015258789,360.4385986328125
2024-12-09,1,0.8500000000000003,0.55,2.231521501686273,0.0063665340225680725,False,9.010000228881836,350.06329345703125
2024-12-10,1,0.7500000000000002,0.5,2.106659296912889,-0.004598628022092303,False,8.90999984741211,347.3251037597656
2024-12-11,1,1.1000000000000005,0.55,2.154835333054709,0.006008206670911156,False,9.050000190734863,353.3292541503906
2024-12-12,0,1.2000000000000006,0.6000000000000001,2.0490227294405097,-0.03436859290241767,False,8.6899995803833,356.49560546875
2024-12-13,0,1.3000000000000007,0.7000000000000001,3.1775045984984294,-0.0,False,8.550000190734863,352.79156494140625
2024-12-16,1,0.5,0.4,2.0373075463218937,-0.002,False,8.579999923706055,355.69903564453125
2024-12-17,0,1.600000000000001,0.8500000000000001,3.319758439075318,-0.0013074008879635781,False,8.579999923706055,349.4658508300781
2024-12-18,0,0.5,0.35000000000000003,2.1826174882030607,-0.0,False,8.220000267028809,336.1678771972656
2024-12-19,0,,,,0.0,False,8.180000305175781,335.1710510253906
2024-12-20,0,,,,0.0,False,8.210000038146973,342.5676574707031
2024-12-23,0,,,,0.0,False,8.34000015258789,341.8200378417969
2024-12-24,0,,,,0.0,False,8.359999656677246,343.3451843261719
2024-12-26,0,,,,0.0,False,8.369999885559082,340.64373779296875
2024-12-27,0,,,,0.0,False,8.449999809265137,337.3840637207031
2024-12-30,0,,,,0.0,False,8.479999542236328,334.6825866699219
2024-12-31,0,,,,0.0,False,8.470000267028809,333.2770080566406
