date,signal,entry,exit,sharpe,return,forced_exit,px,py
2024-04-08,0,,,,0.0,False,62.57551956176758,190.4138946533203
2024-04-09,0,,,,0.0,False,63.07720947265625,186.56556701660156
2024-04-10,0,,,,0.0,False,61.755462646484375,189.521240234375
2024-04-11,0,,,,0.0,False,61.68791961669922,191.30657958984375
2024-04-12,0,,,,0.0,False,60.85821533203125,190.10643005371094
2024-04-15,0,,,,0.0,False,60.53983688354492,183.88755798339844
2024-04-16,0,,,,0.0,False,59.52682113647461,185.12738037109375
2024-04-17,0,,,,0.0,False,61.543209075927734,183.88755798339844
2024-04-18,0,,,,0.0,False,61.755462646484375,182.36013793945312
2024-04-19,0,,,,0.0,False,62.03524398803711,179.42430114746094
2024-04-22,0,,,,0.0,False,63.00967025756836,181.72535705566406
2024-04-23,0,,,,0.0,False,63.868324279785156,186.71432495117188
2024-04-24,0,,,,0.0,False,64.21563720703125,184.64138793945312
2024-04-25,0,,,,0.0,False,64.54366302490234,186.47628784179688
2024-04-26,0,,,,0.0,False,63.66571807861328,186.83334350585938
2024-04-29,0,,,,0.0,False,65.04534912109375,187.07138061523438
2024-04-30,0,,,,0.0,False,64.61119842529297,184.42318725585938
2024-05-01,0,,,,0.0,False,66.19342803955078,183.05441284179688
2024-05-02,0,,,,0.0,False,66.42498779296875,184.6612091064453
2024-05-03,0,,,,0.0,False,67.6695556640625,193.27040100097656
2024-05-06,0,,,,0.0,False,68.74044799804688,196.0872344970703
2024-05-07,0,,,,0.0,False,69.4157943725586,198.9239044189453
2024-05-08,0,,,,0.0,False,70.28409576416016,206.30322265625
2024-05-09,0,,,,0.0,False,71.95316314697266,214.14869689941406
2024-05-10,0,,,,0.0,False,71.19099426269531,213.1766815185547
2024-05-13,0,,,,0.0,False,71.95316314697266,211.8476104736328
2024-05-14,0,,,,0.0,False,72.7635726928711,215.96377563476562
2024-05-15,0,,,,0.0,False,74.33617401123047,221.4883270263672
2024-05-16,0,,,,0.0,False,73.71870422363281,214.57518005371094
2024-05-17,0,,,,0.0,False,73.40997314453125,211.37155151367188
2024-05-20,0,,,,0.0,False,73.19773864746094,213.3155517578125
2024-05-21,0,,,,0.0,False,74.23969268798828,220.77418518066406
2024-05-22,0,,,,0.0,False,73.63187408447266,218.31443786621094
2024-05-23,0,,,,0.0,False,72.66710662841797,219.3558807373047
2024-05-24,0,,,,0.0,False,73.91165924072266,228.7486114501953
2024-05-28,0,,,,0.0,False,74.79925537109375,229.3833770751953
2024-05-29,0,0.9500000000000004,0.25,4.9642996927685425,0.0,False,73.97919464111328,219.27398681640625
2024-05-30,0,0.8500000000000003,0.5,4.403158119753546,0.0,False,75.43602752685547,223.46595764160156
2024-05-31,0,,,,0.0,False,77.2015609741211,215.8071746826172
2024-06-03,0,,,,0.0,False,75.45856475830078,206.87686157226562
2024-06-04,0,,,,0.0,False,74.91478729248047,201.79087829589844
2024-06-05,0,,,,0.0,False,74.81768798828125,207.9397735595703
2024-06-06,0,,,,0.0,False,74.47782135009766,201.2544708251953
2024-06-07,0,,,,0.0,False,73.20577239990234,196.6850128173828
2024-06-10,0,,,,0.0,False,74.74000549316406,213.20455932617188
2024-06-11,0,,,,0.0,False,70.63255310058594,216.86012268066406
2024-06-12,0,,,,0.0,False,70.16646575927734,216.6813201904297
2024-06-13,0,,,,0.0,False,71.05980682373047,218.46934509277344
2024-06-14,0,,,,0.0,False,70.94328308105469,213.47276306152344
2024-06-17,0,,,,0.0,False,70.21501159667969,210.6118927001953
2024-06-18,0,,,,0.0,False,68.39920043945312,218.9461669921875
2024-06-20,0,,,,0.0,False,70.36066436767578,220.8335418701172
2024-06-21,0,,,,0.0,False,70.70052337646484,216.6813201904297
2024-06-24,0,,,,0.0,False,71.71038818359375,214.664794921875
2024-06-25,0,,,,0.0,False,70.8656005859375,220.89315795898438
2024-06-26,0,,,,0.0,False,71.24430847167969,208.9132537841797
2024-06-27,0,,,,0.0,False,71.58415985107422,203.4199676513672
2024-06-28,0,,,,0.0,False,68.75846862792969,198.93994140625
2024-07-01,0,,,,0.0,False,67.87483978271484,203.6881866455078
2024-07-02,0,0.8000000000000003,0.35000000000000003,5.600382390858312,0.0,False,68.42831420898438,204.78086853027344
2024-07-03,0,,,,0.0,False,69.74891662597656,208.6748504638672
2024-07-05,0,0.8000000000000003,0.4,5.952990781877393,-0.0,False,70.00138854980469,209.88673400878906
2024-07-08,0,,,,0.0,False,70.02080535888672,214.29725646972656
2024-07-09,0,,,,0.0,False,70.03052520751953,214.52574157714844
2024-07-10,0,0.8000000000000003,0.45,5.719775145897508,-0.0,False,70.78792572021484,218.09188842773438
2024-07-11,1,0.7500000000000002,0.5,5.718510753080491,-0.002,False,72.5357666015625,215.39988708496094
2024-07-12,1,0.8500000000000003,0.55,5.081647335230062,0.009025180099214141,False,73.79810333251953,215.6978759765625
2024-07-15,0,0.7000000000000002,0.30000000000000004,5.714503735494323,-0.0304917350189572,False,68.9138412475586,211.4661865234375
2024-07-16,0,0.7000000000000002,0.35000000000000003,5.530225903054216,0.0,False,69.81689453125,203.51931762695312
2024-07-17,0,,,,0.0,False,68.84587097167969,185.43026733398438
2024-07-18,0,,,,0.0,False,69.59355163574219,186.03619384765625
2024-07-19,0,,,,0.0,False,69.91399383544922,188.04278564453125
2024-07-22,0,,,,0.0,False,70.78792572021484,189.1553497314453
2024-07-23,0,,,,0.0,False,70.02080535888672,188.60899353027344
2024-07-24,0,,,,0.0,False,73.22520446777344,173.91722106933594
2024-07-25,0,,,,0.0,False,71.3122787475586,169.298095703125
